Episode,Reward,Epsilon
493,-200.0,1.0
494,-200.0,1.0
495,-200.0,1.0
496,-200.0,1.0
497,-200.0,1.0
498,-200.0,1.0
499,-200.0,1.0
500,-200.0,1.0
501,-200.0,1.0
502,-200.0,1.0
503,-200.0,1.0
504,-200.0,1.0
505,-200.0,1.0
506,-200.0,1.0
507,-200.0,1.0
508,-200.0,1.0
509,-200.0,1.0
510,-200.0,1.0
511,-200.0,1.0
512,-200.0,1.0
513,-200.0,1.0
514,-200.0,1.0
515,-200.0,1.0
516,-200.0,1.0
517,-200.0,1.0
518,-200.0,1.0
519,-200.0,1.0
520,-200.0,1.0
521,-200.0,1.0
522,-200.0,1.0
523,-200.0,1.0
524,-200.0,1.0
525,-200.0,1.0
526,-200.0,1.0
527,-200.0,1.0
528,-200.0,1.0
529,-200.0,1.0
530,-200.0,1.0
531,-200.0,1.0
532,-200.0,1.0
533,-200.0,1.0
534,-200.0,1.0
535,-200.0,1.0
536,-200.0,1.0
537,-200.0,1.0
538,-200.0,1.0
539,-200.0,1.0
540,-200.0,1.0
541,-200.0,1.0
542,-200.0,1.0
543,-200.0,1.0
544,-200.0,1.0
545,-200.0,1.0
546,-200.0,1.0
547,-200.0,1.0
548,-200.0,1.0
549,-200.0,1.0
550,-200.0,1.0
551,-200.0,1.0
552,-200.0,1.0
553,-200.0,1.0
554,-200.0,1.0
555,-200.0,1.0
556,-200.0,1.0
557,-200.0,1.0
558,-200.0,1.0
559,-200.0,1.0
560,-200.0,1.0
561,-200.0,1.0
562,-200.0,1.0
563,-200.0,1.0
564,-200.0,1.0
565,-200.0,1.0
566,-200.0,1.0
567,-200.0,1.0
568,-200.0,1.0
569,-200.0,1.0
570,-200.0,1.0
571,-200.0,1.0
572,-200.0,1.0
573,-200.0,1.0
574,-200.0,1.0
575,-200.0,1.0
576,-200.0,1.0
577,-200.0,1.0
578,-200.0,1.0
579,-200.0,1.0
580,-200.0,1.0
581,-200.0,1.0
582,-200.0,1.0
583,-200.0,1.0
584,-200.0,1.0
585,-200.0,1.0
586,-200.0,1.0
587,-200.0,1.0
588,-200.0,1.0
589,-200.0,1.0
590,-200.0,1.0
591,-200.0,1.0
592,-200.0,1.0
593,-200.0,1.0
594,-200.0,1.0
595,-200.0,1.0
596,-200.0,1.0
597,-200.0,1.0
598,-200.0,1.0
599,-200.0,1.0
600,-200.0,1.0
601,-200.0,1.0
602,-200.0,1.0
603,-200.0,1.0
604,-200.0,1.0
605,-200.0,1.0
606,-200.0,1.0
607,-200.0,1.0
608,-200.0,1.0
609,-200.0,1.0
610,-200.0,1.0
611,-200.0,1.0
612,-200.0,1.0
613,-200.0,1.0
614,-200.0,1.0
615,-200.0,1.0
616,-200.0,1.0
617,-200.0,1.0
618,-200.0,1.0
619,-200.0,1.0
620,-200.0,1.0
621,-200.0,1.0
622,-200.0,1.0
623,-200.0,1.0
624,-200.0,1.0
625,-200.0,1.0
626,-200.0,1.0
627,-200.0,1.0
628,-200.0,1.0
629,-200.0,1.0
630,-200.0,1.0
631,-200.0,1.0
632,-200.0,1.0
633,-200.0,1.0
634,-200.0,1.0
635,-200.0,1.0
636,-200.0,1.0
637,-200.0,1.0
638,-200.0,1.0
639,-200.0,1.0
640,-200.0,1.0
641,-200.0,1.0
642,-200.0,1.0
643,-200.0,1.0
644,-200.0,1.0
645,-200.0,1.0
646,-200.0,1.0
647,-200.0,1.0
648,-200.0,1.0
649,-200.0,1.0
650,-200.0,1.0
651,-200.0,1.0
652,-200.0,1.0
653,-200.0,1.0
654,-200.0,1.0
655,-200.0,1.0
656,-200.0,1.0
657,-200.0,1.0
658,-200.0,1.0
659,-200.0,1.0
660,-200.0,1.0
661,-200.0,1.0
662,-200.0,1.0
663,-200.0,1.0
664,-200.0,1.0
665,-200.0,1.0
666,-200.0,1.0
667,-200.0,1.0
668,-200.0,1.0
669,-200.0,1.0
670,-200.0,1.0
671,-200.0,1.0
672,-200.0,1.0
673,-200.0,1.0
674,-200.0,1.0
675,-200.0,1.0
676,-200.0,1.0
677,-200.0,1.0
678,-200.0,1.0
679,-200.0,1.0
680,-200.0,1.0
681,-200.0,1.0
682,-200.0,1.0
683,-200.0,1.0
684,-200.0,1.0
685,-200.0,1.0
686,-200.0,1.0
687,-200.0,1.0
688,-200.0,1.0
689,-200.0,1.0
690,-200.0,1.0
691,-200.0,1.0
692,-200.0,1.0
693,-200.0,1.0
694,-200.0,1.0
695,-200.0,1.0
696,-200.0,1.0
697,-200.0,1.0
698,-200.0,1.0
699,-200.0,1.0
700,-200.0,1.0
701,-200.0,1.0
702,-200.0,1.0
703,-200.0,1.0
704,-200.0,1.0
705,-200.0,1.0
706,-200.0,1.0
707,-200.0,1.0
708,-200.0,1.0
709,-200.0,1.0
710,-200.0,1.0
711,-200.0,1.0
712,-200.0,1.0
713,-200.0,1.0
714,-200.0,1.0
715,-200.0,1.0
716,-200.0,1.0
717,-200.0,1.0
718,-200.0,1.0
719,-200.0,1.0
720,-200.0,1.0
721,-200.0,1.0
722,-200.0,1.0
723,-200.0,1.0
724,-200.0,1.0
725,-200.0,1.0
726,-200.0,1.0
727,-200.0,1.0
728,-200.0,1.0
729,-200.0,1.0
730,-200.0,1.0
731,-200.0,1.0
732,-200.0,1.0
733,-200.0,1.0
734,-200.0,1.0
735,-200.0,1.0
736,-200.0,1.0
737,-200.0,1.0
738,-200.0,1.0
739,-200.0,1.0
740,-200.0,1.0
741,-200.0,1.0
742,-200.0,1.0
743,-200.0,1.0
744,-200.0,1.0
745,-200.0,1.0
746,-200.0,1.0
747,-200.0,1.0
748,-200.0,1.0
749,-200.0,1.0
750,-200.0,1.0
751,-200.0,1.0
752,-200.0,1.0
753,-200.0,1.0
754,-200.0,1.0
755,-200.0,1.0
756,-200.0,1.0
757,-200.0,1.0
758,-200.0,1.0
759,-200.0,1.0
760,-200.0,1.0
761,-200.0,1.0
762,-200.0,1.0
763,-200.0,1.0
764,-200.0,1.0
765,-200.0,1.0
766,-200.0,1.0
767,-200.0,1.0
768,-200.0,1.0
769,-200.0,1.0
770,-200.0,1.0
771,-200.0,1.0
772,-200.0,1.0
773,-200.0,1.0
774,-200.0,1.0
775,-200.0,1.0
776,-200.0,1.0
777,-200.0,1.0
778,-200.0,1.0
779,-200.0,1.0
780,-200.0,1.0
781,-200.0,1.0
782,-200.0,1.0
783,-200.0,1.0
784,-200.0,1.0
785,-200.0,1.0
786,-200.0,1.0
787,-200.0,1.0
788,-200.0,1.0
789,-200.0,1.0
790,-200.0,1.0
791,-200.0,1.0
792,-200.0,1.0
793,-200.0,1.0
794,-200.0,1.0
795,-200.0,1.0
796,-200.0,1.0
797,-200.0,1.0
798,-200.0,1.0
799,-200.0,1.0
800,-200.0,1.0
801,-200.0,1.0
802,-200.0,1.0
803,-200.0,1.0
804,-200.0,1.0
805,-200.0,1.0
806,-200.0,1.0
807,-200.0,1.0
808,-200.0,1.0
809,-200.0,1.0
810,-200.0,1.0
811,-200.0,1.0
812,-200.0,1.0
813,-200.0,1.0
814,-200.0,1.0
815,-200.0,1.0
816,-200.0,1.0
817,-200.0,1.0
818,-200.0,1.0
819,-200.0,1.0
820,-200.0,1.0
821,-200.0,1.0
822,-200.0,1.0
823,-200.0,1.0
824,-200.0,1.0
825,-200.0,1.0
826,-200.0,1.0
827,-200.0,1.0
828,-200.0,1.0
829,-200.0,1.0
830,-200.0,1.0
831,-200.0,1.0
832,-200.0,1.0
833,-200.0,1.0
834,-200.0,1.0
835,-200.0,1.0
836,-200.0,1.0
837,-200.0,1.0
838,-200.0,1.0
839,-200.0,1.0
840,-200.0,1.0
841,-200.0,1.0
842,-200.0,1.0
843,-200.0,1.0
844,-200.0,1.0
845,-200.0,1.0
846,-200.0,1.0
847,-200.0,1.0
848,-200.0,1.0
849,-200.0,1.0
850,-200.0,1.0
851,-200.0,1.0
852,-200.0,1.0
853,-200.0,1.0
854,-200.0,1.0
855,-200.0,1.0
856,-200.0,1.0
857,-200.0,1.0
858,-200.0,1.0
859,-200.0,1.0
860,-200.0,1.0
861,-200.0,1.0
862,-200.0,1.0
863,-200.0,1.0
864,-200.0,1.0
865,-200.0,1.0
866,-200.0,1.0
867,-200.0,1.0
868,-200.0,1.0
869,-200.0,1.0
870,-200.0,1.0
871,-200.0,1.0
872,-200.0,1.0
873,-200.0,1.0
874,-200.0,1.0
875,-200.0,1.0
876,-200.0,1.0
877,-200.0,1.0
878,-200.0,1.0
879,-200.0,1.0
880,-200.0,1.0
881,-200.0,1.0
882,-200.0,1.0
883,-200.0,1.0
884,-200.0,1.0
885,-200.0,1.0
886,-200.0,1.0
887,-200.0,1.0
888,-200.0,1.0
889,-200.0,1.0
890,-200.0,1.0
891,-200.0,1.0
892,-200.0,1.0
893,-200.0,1.0
894,-200.0,1.0
895,-200.0,1.0
896,-200.0,1.0
897,-200.0,1.0
898,-200.0,1.0
899,-200.0,1.0
900,-200.0,1.0
901,-200.0,1.0
902,-200.0,1.0
903,-200.0,1.0
904,-200.0,1.0
905,-200.0,1.0
906,-200.0,1.0
907,-200.0,1.0
908,-200.0,1.0
909,-200.0,1.0
910,-200.0,1.0
911,-200.0,1.0
912,-200.0,1.0
913,-200.0,1.0
914,-200.0,1.0
915,-200.0,1.0
916,-200.0,1.0
917,-200.0,1.0
918,-200.0,1.0
919,-200.0,1.0
920,-200.0,1.0
921,-200.0,1.0
922,-200.0,1.0
923,-200.0,1.0
924,-200.0,1.0
925,-200.0,1.0
926,-200.0,1.0
927,-200.0,1.0
928,-200.0,1.0
929,-200.0,1.0
930,-200.0,1.0
931,-200.0,1.0
932,-200.0,1.0
933,-200.0,1.0
934,-200.0,1.0
935,-200.0,1.0
936,-200.0,1.0
937,-200.0,1.0
938,-200.0,1.0
939,-200.0,1.0
940,-200.0,1.0
941,-200.0,1.0
942,-200.0,1.0
943,-200.0,1.0
944,-200.0,1.0
945,-200.0,1.0
946,-200.0,1.0
947,-200.0,1.0
948,-200.0,1.0
949,-200.0,1.0
950,-200.0,1.0
951,-200.0,1.0
952,-200.0,1.0
953,-200.0,1.0
954,-200.0,1.0
955,-200.0,1.0
956,-200.0,1.0
957,-200.0,1.0
958,-200.0,1.0
959,-200.0,1.0
960,-200.0,1.0
961,-200.0,1.0
962,-200.0,1.0
963,-200.0,1.0
964,-200.0,1.0
965,-200.0,1.0
966,-200.0,1.0
967,-200.0,1.0
968,-200.0,1.0
969,-200.0,1.0
970,-200.0,1.0
971,-200.0,1.0
972,-200.0,1.0
973,-200.0,1.0
974,-200.0,1.0
975,-200.0,1.0
976,-200.0,1.0
977,-200.0,1.0
978,-200.0,1.0
979,-200.0,1.0
980,-200.0,1.0
981,-200.0,1.0
982,-200.0,1.0
983,-200.0,1.0
984,-200.0,1.0
985,-200.0,1.0
986,-200.0,1.0
987,-200.0,1.0
988,-200.0,1.0
989,-200.0,1.0
990,-200.0,1.0
991,-200.0,1.0
992,-200.0,1.0
993,-200.0,1.0
994,-200.0,1.0
995,-200.0,1.0
996,-200.0,1.0
997,-200.0,1.0
998,-200.0,1.0
999,-200.0,1.0
1000,-200.0,1.0
1001,-200.0,1.0
1002,-200.0,1.0
1003,-200.0,1.0
1004,-200.0,1.0
1005,-200.0,1.0
1006,-200.0,1.0
1007,-200.0,1.0
1008,-200.0,1.0
1009,-200.0,1.0
1010,-200.0,1.0
1011,-200.0,1.0
1012,-200.0,1.0
1013,-200.0,1.0
1014,-200.0,1.0
1015,-200.0,1.0
1016,-200.0,1.0
1017,-200.0,1.0
1018,-200.0,1.0
1019,-200.0,1.0
1020,-200.0,1.0
1021,-200.0,1.0
1022,-200.0,1.0
1023,-200.0,1.0
1024,-200.0,1.0
1025,-200.0,1.0
1026,-200.0,1.0
1027,-200.0,1.0
1028,-200.0,1.0
1029,-200.0,1.0
1030,-200.0,1.0
1031,-200.0,1.0
1032,-200.0,1.0
1033,-200.0,1.0
1034,-200.0,1.0
1035,-200.0,1.0
1036,-200.0,1.0
1037,-200.0,1.0
1038,-200.0,1.0
1039,-200.0,1.0
1040,-200.0,1.0
1041,-200.0,1.0
1042,-200.0,1.0
1043,-200.0,1.0
1044,-200.0,1.0
1045,-200.0,1.0
1046,-200.0,1.0
1047,-200.0,1.0
1048,-200.0,1.0
1049,-200.0,1.0
1050,-200.0,1.0
1051,-200.0,1.0
1052,-200.0,1.0
1053,-200.0,1.0
1054,-200.0,1.0
1055,-200.0,1.0
1056,-200.0,1.0
1057,-200.0,1.0
1058,-200.0,1.0
1059,-200.0,1.0
1060,-200.0,1.0
1061,-200.0,1.0
1062,-200.0,1.0
1063,-200.0,1.0
1064,-200.0,1.0
1065,-200.0,1.0
1066,-200.0,1.0
1067,-200.0,1.0
1068,-200.0,1.0
1069,-200.0,1.0
1070,-200.0,1.0
1071,-200.0,1.0
1072,-200.0,1.0
1073,-200.0,1.0
1074,-200.0,1.0
1075,-200.0,1.0
1076,-200.0,1.0
1077,-200.0,1.0
1078,-200.0,1.0
1079,-200.0,1.0
1080,-200.0,1.0
1081,-200.0,1.0
1082,-200.0,1.0
1083,-200.0,1.0
1084,-200.0,1.0
1085,-200.0,1.0
1086,-200.0,1.0
1087,-200.0,1.0
1088,-200.0,1.0
1089,-200.0,1.0
1090,-200.0,1.0
1091,-200.0,1.0
1092,-200.0,1.0
1093,-200.0,1.0
1094,-200.0,1.0
1095,-200.0,1.0
1096,-200.0,1.0
1097,-200.0,1.0
1098,-200.0,1.0
1099,-200.0,1.0
1100,-200.0,1.0
1101,-200.0,1.0
1102,-200.0,1.0
1103,-200.0,1.0
1104,-200.0,1.0
1105,-200.0,1.0
1106,-200.0,1.0
1107,-200.0,1.0
1108,-200.0,1.0
1109,-200.0,1.0
1110,-200.0,1.0
1111,-200.0,1.0
1112,-200.0,1.0
1113,-200.0,1.0
1114,-200.0,1.0
1115,-200.0,1.0
1116,-200.0,1.0
1117,-200.0,1.0
1118,-200.0,1.0
1119,-200.0,1.0
1120,-200.0,1.0
1121,-200.0,1.0
1122,-200.0,1.0
1123,-200.0,1.0
1124,-200.0,1.0
1125,-200.0,1.0
1126,-200.0,1.0
1127,-200.0,1.0
1128,-200.0,1.0
1129,-200.0,1.0
1130,-200.0,1.0
1131,-200.0,1.0
1132,-200.0,1.0
1133,-200.0,1.0
1134,-200.0,1.0
1135,-200.0,1.0
1136,-200.0,1.0
1137,-200.0,1.0
1138,-200.0,1.0
1139,-200.0,1.0
1140,-200.0,1.0
1141,-200.0,1.0
1142,-200.0,1.0
1143,-200.0,1.0
1144,-200.0,1.0
1145,-200.0,1.0
1146,-200.0,1.0
1147,-200.0,1.0
1148,-200.0,1.0
1149,-200.0,1.0
1150,-200.0,1.0
1151,-200.0,1.0
1152,-200.0,1.0
1153,-200.0,1.0
1154,-200.0,1.0
1155,-200.0,1.0
1156,-200.0,1.0
1157,-200.0,1.0
1158,-200.0,1.0
1159,-200.0,1.0
1160,-200.0,1.0
1161,-200.0,1.0
1162,-200.0,1.0
1163,-200.0,1.0
1164,-200.0,1.0
1165,-200.0,1.0
1166,-200.0,1.0
1167,-200.0,1.0
1168,-200.0,1.0
1169,-200.0,1.0
1170,-200.0,1.0
1171,-200.0,1.0
1172,-200.0,1.0
1173,-200.0,1.0
1174,-200.0,1.0
1175,-200.0,1.0
1176,-200.0,1.0
1177,-200.0,1.0
1178,-200.0,1.0
1179,-200.0,1.0
1180,-200.0,1.0
1181,-200.0,1.0
1182,-200.0,1.0
1183,-200.0,1.0
1184,-200.0,1.0
1185,-200.0,1.0
1186,-200.0,1.0
1187,-200.0,1.0
1188,-200.0,1.0
1189,-200.0,1.0
1190,-200.0,1.0
1191,-200.0,1.0
1192,-200.0,1.0
1193,-200.0,1.0
1194,-200.0,1.0
1195,-200.0,1.0
1196,-200.0,1.0
1197,-200.0,1.0
1198,-200.0,1.0
1199,-200.0,1.0
1200,-200.0,1.0
1201,-200.0,1.0
1202,-200.0,1.0
1203,-200.0,1.0
1204,-200.0,1.0
1205,-200.0,1.0
1206,-200.0,1.0
1207,-200.0,1.0
1208,-200.0,1.0
1209,-200.0,1.0
1210,-200.0,1.0
1211,-200.0,1.0
1212,-200.0,1.0
1213,-200.0,1.0
1214,-200.0,1.0
1215,-200.0,1.0
1216,-200.0,1.0
1217,-200.0,1.0
1218,-200.0,1.0
1219,-200.0,1.0
1220,-200.0,1.0
1221,-200.0,1.0
1222,-200.0,1.0
1223,-200.0,1.0
1224,-200.0,1.0
1225,-200.0,1.0
1226,-200.0,1.0
1227,-200.0,1.0
1228,-200.0,1.0
1229,-200.0,1.0
1230,-200.0,1.0
1231,-200.0,1.0
1232,-200.0,1.0
1233,-200.0,1.0
1234,-200.0,1.0
1235,-200.0,1.0
1236,-200.0,1.0
1237,-200.0,1.0
1238,-200.0,1.0
1239,-200.0,1.0
1240,-200.0,1.0
1241,-200.0,1.0
1242,-200.0,1.0
1243,-200.0,1.0
1244,-200.0,1.0
1245,-200.0,1.0
1246,-200.0,1.0
